Time,CHDMC006,CHSWP003,CHVCT000,OLD_MID,ROLD024,ROLD059,RSAC064,RSAC075,RSAC081,RSAC092,RSAN007,RSAN018,RSAN032,RSAN037,RSAN058,RSAN072,RSMKL008,SLCBN002,SLDUT007,SLMZU011,SLMZU025,SLSUS012,SLTRM004
10/12/2003,497.3297822,483.939539,378.7040049,520.4375763,607.3471502,504.0408592,17615.51335,12350.99461,8050.697088,1799.895082,4599.488739,1397.988996,332.240719,317.7135003,552.548474,513.201691,148.9291606,9529.371145,1155.688887,7343.529643,7342.445735,8638.814372,813.6305749
10/13/2003,494.9109475,486.2469969,379.6189753,525.5064933,597.1891791,510.6315327,18034.0202,12535.64338,8317.227615,1927.462691,4749.678134,1434.17579,343.7718452,316.6189477,542.2470748,529.9065355,147.3843535,9557.632924,1148.220325,7330.502065,7539.792074,8594.368139,832.989109
10/14/2003,490.790624,480.5345538,380.0230417,540.5328515,590.4653276,515.5156434,18355.84677,12857.69154,8613.78183,2097.061429,5048.65933,1515.247105,357.2931997,321.2471514,524.8832461,543.2620532,146.1231701,9684.279999,1142.721286,7393.600856,8474.4555,8588.741369,874.8385983
10/15/2003,486.7375682,474.4080938,378.9670486,563.1327635,586.9146989,517.8800462,18119.71091,12940.94221,8775.662069,2172.663167,5217.2351,1566.557652,362.7672257,323.8984928,513.9917021,568.1477992,145.364258,9773.733673,1132.428785,7502.541473,8541.84464,8608.533824,890.3782117
10/16/2003,485.1754443,472.7047529,381.0942952,569.6309649,585.1810036,518.4390971,18815.71606,12537.50837,8420.569738,1979.168532,4978.726428,1488.66385,345.3423759,318.3065163,519.9954945,561.8409239,144.7441505,9574.922475,1109.121378,7769.737818,8744.435104,8581.764709,837.4089184
10/17/2003,483.3114471,470.7869234,383.1404196,559.4410458,583.1640345,518.1738358,18177.82023,12279.00948,8252.415087,1918.748761,4810.569115,1493.067229,344.593702,313.8849084,533.2484843,549.2136339,143.7910409,9473.337687,1089.037952,7966.81282,8379.579086,8565.24914,815.9090223
10/18/2003,481.1687123,473.1578639,384.7169644,563.5033849,580.4037031,518.5481974,17262.7418,12356.2815,8380.436239,1966.18334,4894.619901,1524.317656,349.9575775,314.1833375,546.3920212,569.4594644,143.7505069,9646.661519,1077.600774,8075.101674,8090.343282,8608.776123,841.0553602
10/19/2003,481.3510828,470.3579009,387.7393732,572.6470311,577.1643486,519.1499462,17747.94278,11983.93922,7919.87325,1773.688156,4615.916735,1394.033806,320.3883297,308.6642208,548.4103584,570.5181751,144.6704961,9622.370524,1058.516133,8007.056793,8316.095434,8607.331375,800.403787
10/20/2003,481.7535264,470.0480213,384.3540277,576.2688688,574.8439465,518.4277242,17533.98997,11516.26652,7404.173075,1600.035725,4213.792254,1263.278788,294.6213951,300.9391928,554.5009416,588.547657,145.4504695,9527.394928,1038.958014,7962.838287,7814.500427,8602.082733,755.0045144
10/21/2003,482.1690311,470.0729872,385.4627215,583.2662633,575.0585651,517.592617,17427.33257,11759.15366,7601.594472,1699.558414,4339.201632,1324.991432,302.4316023,299.4218734,559.2676271,527.0194139,144.8857341,9520.024282,1045.150332,7935.234965,7320.961878,8636.323222,774.6282781
10/22/2003,483.4602229,468.1264048,386.8231665,473.6974128,574.1455263,516.8041388,17837.79946,12067.45115,7982.887141,1876.625447,4539.479111,1383.827054,313.2558885,300.7649206,570.7436263,452.833168,144.0813413,9686.021678,1043.537526,7708.052994,7355.348582,8693.108714,830.4829114
10/23/2003,485.4162165,467.4999584,384.1694063,384.6116015,569.2014987,515.2761987,18154.06481,12181.63816,8106.341354,1974.182229,4606.437027,1396.499847,308.6339334,300.3356349,521.645992,337.230485,144.0765468,9804.094259,1048.151223,7552.168584,7404.529241,8733.777166,850.0602595
10/24/2003,485.0459849,468.9270322,382.936279,259.9995138,566.8155753,513.642704,18363.79175,12526.69453,8429.003952,2122.676847,4784.300092,1437.922584,315.1734478,299.4757331,440.1570063,220.7020467,143.4953883,9954.936534,1066.991687,7546.377619,7447.420268,8781.255905,878.8599294
10/25/2003,481.5271826,463.9321537,381.9244264,205.271723,564.4443506,512.046586,18633.82554,12998.92219,8885.609431,2331.06063,5068.828939,1520.927849,333.0204929,301.9622186,329.9397233,205.6167652,141.8723199,10253.60014,1090.599195,7582.105784,7742.456375,8851.267873,940.6044896
10/26/2003,473.7898897,466.4425147,383.1931197,266.9174841,564.0818691,510.4216048,18912.71102,13452.45967,9399.028753,2547.938122,5388.720421,1607.705427,349.5326721,308.5712709,238.2373603,307.9549344,140.378696,10494.77653,1107.525748,7695.343241,8183.564957,8918.593424,1015.365629
10/27/2003,461.4608027,469.4066683,384.7054033,343.8621136,567.555425,508.036074,19202.67886,13866.90533,9834.806132,2778.561868,5768.846868,1734.257605,371.882768,319.0561543,235.7406187,346.687808,139.0372262,10797.95069,1121.504756,7891.366338,8749.651972,9008.989594,1098.669523
10/28/2003,460.1142321,474.5649122,389.2579686,346.2204583,574.9899426,506.4115438,20240.93167,14494.05213,10502.29459,3161.534399,6338.354474,1909.075414,397.1577396,332.1161048,309.9660981,328.7889144,139.3370668,11246.70307,1147.869301,8157.551092,9520.833527,9221.528793,1226.145029
10/29/2003,452.275863,471.9346453,388.0940955,326.0789442,594.5011113,505.9121825,21327.47544,15133.50877,11143.61885,3624.300451,7006.325574,2188.070749,441.6839767,349.2159246,341.7874327,323.9403137,141.1030321,11917.8387,1192.525024,8678.372426,9703.197571,9515.524297,1401.838776
10/30/2003,439.0245409,460.0070003,385.5291723,334.6048374,604.5806847,506.5947978,20699.72418,14430.2868,10194.75076,3018.367324,6231.361341,1844.288397,379.3772195,338.0367918,340.1022107,357.3504152,143.3380049,12193.35211,1183.67103,9125.916005,10451.22332,9619.997294,1170.545585
10/31/2003,445.9681174,457.0677834,388.9056279,383.545153,614.9410776,504.9291118,19950.978,13449.24045,9198.088313,2454.779091,5375.226542,1551.343283,332.6450919,322.6296612,331.6496385,407.543643,148.4772135,12597.34852,1172.158471,9590.910278,10393.38329,9837.017431,981.5192312
11/1/2003,453.5281165,467.952006,392.2735558,427.6739496,620.4581941,501.6866865,18346.76502,12023.1104,7771.042816,1820.5323,4272.106383,1241.1525,283.2834484,307.1734826,358.284723,443.7439928,153.6809495,12138.63566,1124.428084,9933.401245,10019.05786,9899.268046,792.9828984
11/2/2003,467.4648794,474.4197712,388.5242507,457.6289015,635.3781586,497.1584539,17793.0331,11659.47967,7398.359596,1690.252101,4011.112348,1164.06419,269.9178487,295.6430416,397.6154207,454.8113543,151.6568707,12594.91708,1108.230899,10413.84111,9547.471924,10246.06974,749.0826213
11/3/2003,472.1786963,478.9727195,379.5537484,462.6557852,640.1472117,494.6462641,17564.52711,11583.22503,7268.412603,1654.694751,3963.942383,1150.805818,263.8238846,288.6395276,427.4450124,475.9144262,147.4816771,12645.48674,1083.953986,10849.05129,9343.98701,10434.00637,752.918932
11/4/2003,477.0788822,487.6679077,375.4641781,502.7758118,632.4208336,492.8857965,16955.80512,11012.36146,6764.68895,1481.511573,3692.928499,1086.162095,260.0953698,281.3970238,447.3041061,524.9648294,148.7998587,12384.19777,1049.989661,11180.97203,9151.172892,10504.75605,701.1981792
11/5/2003,483.2373152,492.8502401,374.2865181,567.3444144,610.0767104,494.5571852,16932.40754,11053.31284,6788.735586,1490.24706,3790.043101,1116.369382,264.6248239,275.4674746,459.531237,570.7772109,155.0889139,12325.83003,1032.758882,11589.58498,9107.061513,10746.28648,696.7431609
11/6/2003,479.2695344,485.7925609,370.0490818,614.420901,582.9175059,500.5003277,17132.42578,11187.43572,6954.655039,1519.421572,3951.161125,1165.928042,277.6537814,274.7973038,476.2162231,609.4104176,154.4936509,12314.36169,1019.891834,11969.6324,9161.218852,11009.46125,699.2330564
11/7/2003,472.7251631,471.3268166,362.00492,616.2144877,559.0232029,503.6889833,17443.99629,11549.25618,7232.578491,1622.780813,4223.047689,1255.160194,294.3035436,280.0230385,497.0086877,618.6735789,153.8977744,12492.98982,1020.379599,12393.16491,9405.531067,11353.67136,732.5276899
11/8/2003,468.0285638,455.5405842,355.1210721,614.2050864,544.6923529,510.2873453,18545.55724,12428.04354,8140.128159,1961.015561,4839.302002,1476.3577,332.5904152,296.0260213,517.9166962,608.2448076,154.7209635,13020.90586,1038.979987,12831.60763,9813.244517,11902.94526,836.4298315
11/9/2003,475.8979975,452.8386192,357.4232575,633.3245335,542.1148243,536.6307507,18822.29674,12837.9449,8543.847387,2126.842061,5205.382319,1615.517559,341.3941363,312.3085931,542.9298617,624.6779588,163.5410827,13698.76124,1057.888629,13081.82212,10189.39436,12135.91527,913.9335248
11/10/2003,492.0689246,464.985198,365.7413575,640.5525773,546.796587,571.7329362,17959.43548,11952.35193,7681.209811,1735.410783,4652.40288,1428.664642,313.6053249,305.9930471,580.006951,645.3997771,172.6721578,13305.84957,1055.972246,13067.72641,10231.07825,12122.18709,795.0723658
11/11/2003,531.7254391,490.3231147,370.1123371,648.5862459,552.6739839,543.3396225,17915.94897,11546.88224,7258.967616,1546.385398,4377.888644,1380.355574,311.4612188,303.056577,599.6920376,637.4910666,179.2650493,13119.87273,1060.329215,13141.03328,10130.57606,12267.00933,734.3988558
11/12/2003,522.2510475,493.2955723,372.260266,644.3218079,553.659064,543.9773401,18535.34763,11797.44053,7507.74084,1581.84673,4469.221405,1457.6838,328.1317239,308.4064169,606.1463038,647.7731298,186.3987385,13334.99126,1054.860497,12218.19508,7332.458547,12488.20031,742.533562
11/13/2003,528.4690612,498.6024656,367.6560113,623.1018073,548.832194,546.3210615,18383.79959,12002.52753,7643.676773,1533.632676,4519.853238,1499.683232,329.3507724,316.4211461,610.5086829,658.6189175,190.3929694,13558.59397,1040.412277,9977.973933,7475.628688,12474.28878,742.7571052
11/14/2003,520.9174754,495.7677046,364.1852748,627.1124312,545.6409486,542.0828514,18512.17793,11974.13484,7676.162893,1514.602599,4447.939171,1544.603578,341.1159579,322.4949732,612.5331656,648.3101889,186.3626766,13238.68561,1025.321002,8208.220957,7580.301249,12292.22769,734.011727
11/15/2003,495.1876373,498.3606628,355.97229,646.2620341,545.9955743,621.4706351,18021.25254,11703.18136,7358.760747,1365.440364,4260.705795,1497.1779,330.406294,325.040685,613.8218079,634.9508133,181.0146613,12549.72668,1009.184514,7781.500366,7773.541107,11948.01431,722.7488426
11/16/2003,498.3180145,495.2042265,349.3459651,679.5242704,550.1227099,638.8563658,17364.5326,11243.85786,6924.272051,1227.87991,3999.928594,1426.154761,323.1324727,322.8444246,616.1663691,631.9822,179.2018073,11917.19142,1001.808186,7702.160141,7292.810445,11514.04234,708.4058654
11/17/2003,499.3381748,485.4719219,346.7461526,715.6017278,556.4787292,660.1514975,16832.28313,10792.87813,6454.692637,1094.754478,3734.964841,1328.334738,311.0331467,319.128774,619.6528956,652.6223831,181.053659,11464.24406,1001.604259,7436.353078,6846.272654,10996.50464,686.895683
11/18/2003,514.9033165,498.800957,345.0478907,729.538744,560.7995447,693.3650875,15838.05918,10130.69124,5873.167435,967.5436551,3392.770571,1218.70597,294.2991269,312.9861685,622.6295052,689.4734694,182.9706931,11202.47166,991.5195001,7131.063522,6152.615707,10301.29578,653.818868
11/19/2003,514.6962503,485.2101259,343.9805174,715.1568864,563.248059,716.8227386,16189.09912,10576.08735,6307.573898,1107.621633,3560.033,1286.908983,308.9735306,313.9516341,620.6831741,712.4007969,181.5902193,10646.48187,1003.867876,6673.740921,5717.026189,9851.760132,692.4532585
11/20/2003,510.4908962,484.7628307,341.8807287,705.7247016,562.1335278,722.7583561,17115.44344,11425.04482,7215.854808,1421.849435,4068.466685,1429.867484,337.0093589,323.6298037,615.8245926,717.8814691,177.8487449,9809.902822,1027.642752,6198.612274,6239.74913,9533.263173,785.9385389
11/21/2003,519.5561577,484.1475744,341.2679876,721.4192766,561.8149567,708.058452,17157.02787,11501.05838,7369.610072,1525.538535,4206.054372,1429.780308,340.0791651,330.1041015,612.2317766,714.6061192,178.1511904,9637.861725,1051.590046,6262.45873,6820.024038,9145.746887,812.3640248
11/22/2003,520.8500897,475.8373108,342.1678225,728.7792288,563.9507987,710.995945,17043.0332,11480.94481,7352.873563,1553.634655,4162.546249,1386.861394,340.3712123,329.8345153,609.2388554,713.6150449,179.1896962,9546.974497,1075.228161,6617.902466,6774.789561,8784.777868,798.7767792
11/23/2003,511.0115547,475.316487,344.057018,719.7281577,569.5159766,726.1818949,17403.76862,12029.83883,7970.024302,1842.288675,4476.623164,1462.078401,364.2562178,334.7323872,604.649449,723.0510445,178.9206506,9731.494609,1098.229925,6744.131587,6866.277369,8536.357,857.0003783
11/24/2003,510.9161565,487.832812,345.2131367,701.7270069,576.2548561,726.1014334,18363.57342,13039.54821,9139.086802,2408.933493,5293.890355,1697.302301,406.9292601,354.7579339,599.0125815,723.1524181,178.5962515,10063.06765,1109.569677,6833.03773,7673.929652,8564.359141,1025.36707
11/25/2003,510.8434887,493.6448886,347.2893248,686.5879841,583.9818179,718.9913953,18957.91341,13529.50014,9640.825104,2689.090943,5715.159729,1793.623278,417.5758235,368.768328,596.6487999,714.3370762,178.7683441,10184.57012,1112.099824,7213.92539,8693.075836,8528.6975,1117.675304
11/26/2003,513.9550772,497.991353,352.6675707,702.6088657,597.7336273,702.3622068,18858.34835,13401.19182,9436.948675,2572.787239,5580.139671,1715.170268,401.257418,367.9416615,597.6759707,696.0119699,178.5888007,10223.70804,1116.842574,7969.236501,9011.840159,8445.770101,1069.180234
11/27/2003,519.2237895,509.3154494,357.4372934,713.6780701,611.9168682,690.1635017,18358.92162,12709.19889,8672.990072,2176.611285,4985.735115,1512.504264,373.4803654,356.3790528,602.8569209,694.0129814,177.7668705,10015.66454,1102.550749,8508.37324,8499.381638,8452.180929,925.9693782
11/28/2003,524.130867,515.4383545,361.6443164,697.7302774,625.9369011,712.1801917,18093.26138,12600.3507,8590.231695,2152.990846,4917.446498,1479.267993,375.4523993,348.7807716,606.7519487,714.3750973,178.1560497,9966.567251,1095.8302,8524.407186,8077.731756,8652.656123,903.0653054
11/29/2003,528.025307,516.0513846,364.3587532,708.1599522,638.7092584,709.720396,18362.78606,12777.05555,8803.331558,2207.148012,5044.067228,1504.727146,372.7038081,346.7107792,609.089522,704.6961155,179.2751045,10121.01833,1087.143335,8164.929565,8273.217397,8821.738861,921.370025
11/30/2003,535.4310999,523.1638219,366.2421449,744.889665,646.2236627,699.6868076,18270.19896,12864.15644,8835.031387,2107.25768,5101.279673,1518.766037,365.0781809,345.6022116,611.4216862,699.2876606,179.3733282,10202.24121,1084.000696,8085.160863,8589.856486,8929.626943,925.866766
12/1/2003,541.385149,525.1333259,371.5116164,750.1800137,650.9109135,719.4180946,17987.41302,12861.88216,8750.121465,1991.422415,5116.611682,1525.339096,375.5897584,344.7216644,613.5133266,719.0030397,180.9615391,10059.02009,1093.109742,8246.227692,8668.489588,8913.9929,924.6645495
12/2/2003,553.7181485,541.6117802,376.9298582,726.4446634,652.5662168,746.5324306,17286.00583,12142.52594,7816.901596,1517.380815,4783.529083,1458.079919,388.6993976,347.4574601,617.6119245,738.2563559,185.094518,9699.301117,1094.498544,8405.458852,8494.844604,8766.673167,882.672493
12/3/2003,562.2161849,532.9968313,378.1239786,743.4724331,655.5039469,741.3631795,17087.53465,11648.20701,7229.018967,1229.620323,4539.411285,1426.537453,405.1171187,352.1514311,620.0715205,732.6493251,188.4092363,9480.105459,1117.609262,8383.199661,7335.097346,8716.237142,802.4357179
12/4/2003,554.5203409,530.5915136,377.9741278,774.3327338,661.2887001,732.9204286,17422.3581,11748.23145,7237.205803,1135.812317,4748.520124,1569.648771,440.728902,373.9275646,614.7442334,731.6117357,189.4274236,9523.870951,1154.861904,7780.883174,7045.167501,8733.130137,784.5006901
12/5/2003,558.969258,533.8378366,378.1808774,766.8733387,665.552948,756.9368375,17425.93517,11782.90037,7229.450717,1068.086933,4818.455638,1702.850938,480.5982065,402.8219531,609.6155313,747.3028196,189.7104058,9655.098073,1193.645264,7304.347143,7046.523646,8745.228994,779.3580484
12/6/2003,561.988622,539.9061019,382.3890527,742.8616562,670.2297846,775.1240819,18182.76522,12228.60415,7628.679947,1182.244859,4992.612717,1918.2589,525.3280134,440.0065231,603.1129087,758.3506133,189.835096,9773.374217,1248.903209,7142.434891,6969.158752,8732.679474,826.2756875
12/7/2003,570.143535,554.3385077,388.1634623,760.3477376,681.6066469,757.8079096,17853.19564,12036.81999,7403.955978,1112.389782,4875.947174,1961.953079,540.6429529,464.0641607,600.5764529,756.6907781,192.1180633,9729.995636,1288.090783,7068.115402,7270.336833,8660.7108,854.3164721
12/8/2003,580.6126153,564.1651484,396.124355,809.4262403,693.5582383,748.3796088,17095.74697,10909.10651,6324.323952,911.7891754,4260.53052,1726.621445,518.9074094,457.6564544,606.6258761,757.5153268,195.7070301,9541.058472,1290.762907,7098.846008,6654.323207,8423.935343,790.0534315
12/9/2003,584.1688436,568.7297878,404.2056675,822.8012676,704.5418002,774.3958257,16581.75313,10224.78076,5717.877729,803.0599887,3803.713155,1625.741993,510.9513283,452.3891878,610.6991158,791.5029055,200.2613599,9501.485921,1283.157626,6869.067591,5633.590947,8292.766841,729.6093982
12/10/2003,584.2214368,578.3275903,414.2514149,820.3619048,716.8037796,798.4983667,16310.00554,10053.93295,5599.455863,745.3611584,3551.347359,1672.472698,517.809556,459.0256646,608.6234112,807.0515575,208.8105025,9421.966909,1266.296631,6188.001063,5504.765981,8286.371348,722.6683868
12/11/2003,610.8320033,604.7845898,425.1570864,743.0358772,716.7931525,818.8110574,14263.1437,8011.527288,3940.083524,531.433485,2811.656078,1294.199266,457.6787807,434.717255,621.8091157,807.2855155,221.2616396,8934.800181,1198.286931,5621.600957,4487.680061,8003.848572,643.6476927
12/12/2003,630.971653,628.9204547,435.4634482,774.4430879,713.206454,807.8260829,12667.68498,6463.243233,3028.665037,460.9830815,2200.998076,1085.692452,422.2010077,410.7682734,636.3581746,748.2522825,228.3051627,8619.319489,1136.632282,5036.715179,3345.770648,7704.401148,576.0185642
12/13/2003,624.7970098,619.7630374,445.9584446,833.4688384,709.4775709,773.8806597,11253.94147,5425.060125,2414.039395,392.4032491,1790.357718,974.5647043,395.5237142,392.7782259,649.1362807,760.2694677,229.5651514,8159.429932,1081.134698,3995.346842,2662.937102,7447.796382,521.2106835
12/14/2003,622.1465066,614.7213001,451.8740772,803.0275192,703.0064468,813.4387226,10125.02865,4700.309588,1976.028655,328.1769787,1525.182866,907.2850176,364.7062988,380.0420189,655.5654901,805.6361217,222.6329627,7346.820877,1034.520485,3243.980838,2192.272961,7197.734182,499.0054064
12/15/2003,660.306186,628.8796711,457.7364394,775.2165934,685.7912356,831.9936765,7686.567093,3028.535355,1217.452728,271.2320151,1238.413678,755.9497356,322.3335967,361.0502787,677.3344816,805.2184531,213.3964705,7597.799408,969.4726264,2888.665225,2084.002033,6818.956416,466.1068954
12/16/2003,648.5419757,622.4806557,458.4828768,827.6146482,654.4136524,793.3634071,6639.166656,2450.171825,963.7435102,245.2802075,1022.471815,736.2055403,314.1104345,347.1760546,682.94229,771.8556023,210.0228786,7726.5268,928.9994844,3050.130664,1868.850323,6656.683538,427.6836031
12/17/2003,624.4254691,580.6047808,449.8998887,806.1059653,610.3827604,821.0745182,6277.568934,2216.954792,844.8354982,219.2230859,908.857879,729.1171341,309.2889473,339.6496957,678.2140287,778.1826363,201.79223,7649.793488,880.7010651,3281.465988,1704.42932,6461.815328,417.1324169
12/18/2003,609.7806842,566.8759534,435.0469898,752.4623642,565.5536137,833.1942406,5944.041219,1973.228825,736.744353,210.9739982,821.7553349,707.0589294,309.3597382,338.0990938,671.0079912,786.3008226,192.9240491,7628.379893,831.5880585,3463.575132,1600.106932,6313.200943,417.5601088
12/19/2003,575.208724,542.3357391,423.0899512,749.6959928,540.1524944,788.5336463,6584.899762,2135.030089,814.2497117,222.8390859,740.5322278,701.3518518,325.0983494,342.8339348,660.0617994,787.7636344,186.9344729,7407.733383,796.5433146,3708.881274,1618.178801,6186.002787,407.8354236
12/20/2003,556.2840166,523.1350803,410.7740841,766.38849,524.1898823,763.1027114,7320.464226,2393.831797,905.8952723,231.7854726,682.8988431,677.4223744,329.870225,348.0214605,650.3800449,785.9220416,183.112033,7013.151235,767.749478,3913.491089,1704.977043,6075.927709,398.2141779
12/21/2003,549.0444314,515.1326707,404.2352276,778.1828779,513.1095692,764.2741178,7916.536054,2689.990318,1010.228248,239.0938862,656.3089746,636.8419062,330.9527715,348.7882738,643.7164618,786.2420623,178.245179,6703.350367,738.9564425,4074.411893,1820.679882,5984.426722,374.2371971
12/22/2003,552.9759922,519.8613348,402.3483979,776.1979249,502.9559199,779.2856935,7918.31778,2752.962568,1051.573434,245.6159302,640.4242306,584.3136657,332.049551,344.6921123,642.9901371,788.7510516,177.5410741,6584.775248,703.341802,4165.619703,1903.858002,5904.056992,364.031781
12/23/2003,544.8514264,513.7674732,398.693867,779.5013809,492.2362372,775.9382165,8747.703334,3280.502363,1322.726467,264.6737639,681.0141602,547.9365269,336.942187,345.2921991,637.7235165,794.4076494,194.7885396,6498.872955,665.8920975,4341.096024,2104.152378,5829.216975,353.4014325
12/24/2003,527.9848461,513.5111396,397.5115293,758.7858404,479.3151995,785.9362787,9981.266685,3824.579411,1549.14283,271.0048203,764.3681227,519.4328012,341.4473505,348.9438737,628.033776,804.0041574,216.93939,6804.202006,628.7228603,4489.893809,2336.516493,5819.258153,343.7298656
12/25/2003,556.1449181,530.8057556,403.0627553,759.317901,468.3101266,783.2612476,7839.1132,2664.996792,975.2232533,245.3165708,584.3196392,476.8126818,309.8050702,335.4941362,631.3312333,802.6373068,231.3044089,6791.394775,596.8439643,4270.399111,2187.95329,5784.254801,339.598834
12/26/2003,564.6811806,532.8635257,406.1888571,796.0053596,459.7433459,765.8815333,5571.993163,1629.455555,572.9074774,222.7021589,492.3668683,439.3610589,282.8415076,320.7061294,640.9493815,785.6907876,236.4797589,6389.148305,577.6082904,4020.371157,1720.668826,5754.6996,321.9154169
12/27/2003,564.0468521,525.856349,400.0273736,813.8751361,448.4750446,796.1388124,3769.840838,1025.51039,392.254866,210.3751167,436.533282,411.7864056,263.182759,307.2062718,649.2971948,791.8628496,233.8648675,6073.722524,562.7468402,3775.302541,1266.094345,5670.189473,304.6468504
12/28/2003,569.5396976,528.4382251,397.1660872,773.346749,431.3036524,821.4996662,2468.997375,691.4170008,316.9378131,203.0613666,394.7161303,391.3507373,248.0206436,294.1491826,658.812315,806.9897359,227.9971422,5942.926331,541.4586385,3547.009669,956.7159824,5541.115662,289.7923794
12/29/2003,520.0242078,490.5113411,387.1136942,733.3873876,405.9306135,814.8837954,2792.137882,839.1681426,335.9629356,180.6261834,333.9795367,396.7990761,251.2320555,279.2241424,646.7367134,808.9775085,206.5970464,4866.748024,526.0153723,3539.45664,939.3169473,5307.190084,263.3668656
12/30/2003,543.9247643,509.5557073,381.7904603,722.3093274,386.22638,757.4453971,1795.528025,455.7560377,236.2824893,154.8733568,343.3042466,353.5368284,208.1411757,272.5144046,650.1864357,804.7454758,197.7565546,4499.17721,513.9140991,3044.739278,650.2374223,5104.155553,262.5595368
12/31/2003,511.0456699,477.1159636,394.0322498,739.6469561,375.6567218,743.5347792,1603.511802,351.5835123,205.8779159,157.5679428,341.3547761,333.0957559,202.4471924,264.372811,666.2501157,770.8482965,194.1390444,4398.528417,506.2617515,2715.001188,533.4676644,4949.782954,257.1260082
1/1/2004,504.8362808,464.5526768,420.9928338,797.0543969,370.859354,753.2163881,2231.228477,411.3582594,213.0619785,166.5195214,315.6055309,326.5976928,211.2712838,254.645153,671.7971872,770.6251856,212.484464,3746.274137,512.385925,2587.819786,557.4314686,4666.284144,242.6561189
1/2/2004,578.9946534,516.7413015,472.1495206,811.1306934,367.3823957,811.0018946,1254.787178,240.1917683,191.4676545,167.9495056,332.0494113,302.1738987,197.2235328,254.9357306,704.1234684,810.0407887,245.5833619,3422.837934,528.9886401,2141.788167,394.3862007,4619.894175,240.5216729
1/3/2004,612.3486268,560.0626396,480.3684003,782.8703314,351.0176967,865.7935925,961.5622711,216.7327358,197.1270792,155.6964483,324.507609,287.9963754,188.8329368,254.1448541,742.2417647,825.8589211,231.6665578,3437.215393,527.8102427,1772.930228,308.5467957,4511.45681,215.4348993
1/4/2004,619.1792739,567.8759724,498.8665574,760.8697084,334.0000261,853.6404686,1133.002589,212.1574551,194.1383112,153.2482595,296.150256,276.0755178,186.3734193,249.5153651,785.26695,791.6943925,207.3395241,3458.755491,512.5660121,1513.398755,270.9086773,4279.954501,202.4195469
1/5/2004,598.0437209,550.2098544,481.9789356,739.3898538,318.2687248,845.3140125,402.3329431,201.250402,187.7148984,153.4540092,271.776217,266.6464287,184.2480381,243.7292318,813.9544786,774.0681585,204.59969,3315.395434,500.8691867,1334.693665,259.9979436,4031.065753,196.3421051
1/6/2004,561.3519487,517.3486433,458.1774813,687.1384144,300.1511927,815.9949538,440.8415833,197.2433624,182.3048731,150.9779013,246.1615237,259.6484996,184.5957781,232.0900249,825.609052,757.5506948,180.1336397,3063.98115,461.3517647,1243.010871,259.5822261,3590.08757,190.2944622
1/7/2004,515.2637345,472.8348195,425.0462173,682.6745071,283.4386895,748.8782845,569.5738549,198.7973286,174.2471285,149.4317363,222.3215706,253.4500856,181.3262445,217.6167566,821.4320094,735.9290937,171.6910375,2500.731405,408.295716,1189.08998,271.2431308,3145.63266,185.5031781
1/8/2004,480.9182266,441.3585787,398.511898,696.1982307,272.4937258,713.3631051,637.1372863,192.5881252,168.6098851,153.1623524,215.7799729,244.2984147,180.3236051,211.1699204,817.438537,700.1019058,176.0021149,2378.101259,370.9244038,1084.141323,258.2501516,2950.00788,186.0081859
1/9/2004,464.9898361,425.2458585,384.002196,724.6591206,262.9173163,713.577041,688.282464,200.7527076,168.6990879,156.2142487,205.4695875,238.6775532,182.6316408,204.9477587,811.2042745,696.1290302,179.6300956,2161.210252,344.125109,1013.051845,265.260743,2668.073077,186.2461837
1/10/2004,460.9435418,423.6453037,374.1427466,750.7635485,255.4421198,728.7731667,584.7655101,188.3315072,166.8833575,158.111625,207.9013022,230.5115341,179.8078049,202.482324,807.4677327,699.7483095,184.944283,2229.251829,323.9655005,915.9760939,242.6850057,2630.782733,186.0915216
1/11/2004,460.6432632,417.2458169,363.5590852,775.1701934,247.7471436,752.103639,433.829638,188.0705605,168.0543234,158.6393617,201.264054,226.6668626,180.5968345,198.6368979,800.0235863,718.1817691,186.361386,1980.863416,309.9131978,854.5490424,240.5452981,2435.823853,185.0881794
1/12/2004,463.6387615,409.9914227,353.2297112,795.8240795,239.5464946,776.154,351.7857876,180.0586438,166.4989894,154.2708683,202.0562336,219.7536089,173.5273269,195.5795279,792.996287,735.5301882,182.8919317,2080.38562,296.4797999,783.8093472,226.8777423,2398.561896,181.8523122
1/13/2004,474.7373257,401.1891499,341.4423068,807.6800518,232.8458881,795.0619272,299.066627,173.7679822,163.5873094,147.0426245,204.9812455,212.1794685,166.8769417,193.2323899,788.8190091,762.1660213,178.9311967,2512.500562,286.1684841,712.2147872,211.5287835,2408.160208,177.0626206
1/14/2004,470.7665911,347.8692802,330.267629,815.048233,226.1583188,810.5572395,589.8729057,173.663458,158.6251232,142.0928626,200.6868699,207.0859744,162.2831804,188.332537,780.1003939,782.2357159,171.7421594,2681.765851,277.0757221,666.7122695,209.5707342,2375.914333,172.8965495
1/15/2004,428.981691,320.1782522,319.0293786,826.7789491,218.3453994,816.5399666,909.6806018,191.4938785,154.7597769,140.6000204,194.457744,203.2980399,161.2187284,182.6284099,768.7360586,793.4021486,164.9366949,2674.198354,267.6212533,640.8800646,218.0829504,2299.656128,171.7595563
